# Based on the Artemis Motorway drive cycle,
# time [s],current [A]
12969,0.512856
12970,0.511025
12971,0.508125
12972,0.505989
12973,0.502632
12974,0.500191
12975,0.497902
12976,0.495003
12977,0.492409
12978,0.49012
12979,0.488441
12980,0.486
12981,0.484016
12982,0.481422
12983,0.478065
12984,0.476234
12985,0.47364
12986,0.471504
12987,0.46952
12988,0.467536
12989,0.4654
12990,0.462043
12991,0.459602
12992,0.458076
12993,0.456092
12994,0.452888
12995,0.451057
12996,0.449531
12997,0.243229
12998,0.496071
12999,0.467079
13000,0.453498
13001,0.444343
13002,0.437629
13003,0.436866
13004,0.434577
13005,0.431373
13006,0.430152
13007,0.427558
13008,0.425422
13009,0.422827
13010,0.420844
13011,0.418097
13012,0.417029
13013,0.414282
13014,0.412299
13015,0.409857
13016,0.408484
13017,0.406348
13018,0.404669
13019,0.402075
13020,0.400397
13021,0.398566
13022,0.395972
13023,0.395209
13024,0.393225
13025,0.391394
13026,0.388952
13027,-0.785992
13028,-0.174258
13029,0.878767
13030,0.227512
13031,0.642252
13032,0.533761
13033,0.493782
13034,0.467689
13035,0.450141
13036,0.431525
13037,0.418708
13038,0.181888
13039,0.452583
13040,0.420539
13041,0.402838
13042,0.393988
13043,0.38529
13044,0.376593
13045,0.37293
13046,0.370336
13047,0.366827
13048,0.363775
13049,0.361181
13050,0.357824
13051,0.355993
13052,0.354009
13053,0.351263
13054,0.349584
13055,0.347448
13056,0.345312
13057,0.343175
13058,0.340429
13059,0.338903
13060,0.337987
13061,-0.08423
13062,0.467689
13063,0.430152
13064,-0.08896
13065,0.34226
13066,-0.483864
13067,-0.500038
13068,-0.214237
13069,0.901656
13070,0.656291
13071,0.562142
13072,0.510872
13073,0.472724
13074,0.441444
13075,0.421912
13076,0.401465
13077,0.387579
13078,0.374914
13079,0.363928
13080,0.354772
13081,0.345769
13082,0.337224
13083,0.330816
13084,0.327153
13085,0.323949
13086,0.319829
13087,0.31632
13088,0.31342
13089,0.309453
13090,0.307622
13091,-0.399176
13092,-0.084535
13093,-0.107118
13094,0.608682
13095,0.467079
13096,0.419318
13097,0.388952
13098,0.365148
13099,0.349279
13100,0.335698
13101,0.32578
13102,-0.404364
13103,0.527047
13104,0.420996
13105,0.378119
13106,0.356756
13107,0.336919
13108,0.322576
13109,0.3122
13110,0.303807
13111,0.295262
13112,0.287938
13113,0.285191
13114,0.281529
13115,0.278782
13116,0.276646
13117,-0.254826
13118,0.448768
13119,0.36759
13120,-0.047913
13121,0.238346
13122,-0.082094
13123,-0.32166
13124,-0.121004
13125,-0.350042
13126,0.025483
13127,-0.534371
13128,0.447242
13129,0.773175
13130,0.593423
13131,0.517586
13132,0.467689
13133,0.425879
13134,-1.34844
13135,-1.770809
13136,-1.562982
13137,-0.263523
13138,-0.428473
13139,-0.147555
13140,0.652628
13141,0.392309
13142,0.906538
13143,0.652171
13144,0.652628
13145,0.392309
13146,0.772412
13147,-0.118105
13148,-0.577249
13149,-0.012207
13150,-0.705119
13151,0.286259
13152,0.22385
13153,0.217746
13154,0.212406
13155,-1.027085
13156,-1.676051
13157,-0.864118
13158,-0.174563
13159,0.053712
13160,1.536126
13161,1.189746
13162,0.988632
13163,0.816815
13164,0.716564
13165,0.640879
13166,0.57969
13167,0.538643
13168,0.02182
13169,0.562753
13170,0.485695
13171,0.446937
13172,0.41886
13173,0.395666
13174,0.377203
13175,0.35996
13176,0.343786
13177,0.332647
13178,0.321813
13179,0.312047
13180,0.303502
13181,0.294499
13182,0.285496
13183,0.277867
13184,0.272679
13185,0.268406
13186,0.265202
13187,0.260929
13188,0.189517
13189,-0.24033
13190,-0.422065
13191,-0.592966
13192,-0.263676
13193,-0.268559
13194,-0.303807
13195,0.070497
13196,0.636454
13197,0.124514
13198,0.177615
13199,-0.396582
13200,0.082704
13201,-0.166323
13202,-0.392157
13203,-0.598917
13204,-0.946822
13205,-1.37377
13206,-1.9411
13207,-0.967269
13208,0.680705
13209,0.961624
13210,1.290913
13211,1.119707
13212,0.904707
13213,0.780194
13214,0.688945
13215,0.621042
13216,0.320287
13217,-0.350195
13218,-0.501259
13219,-0.459907
13220,-0.314488
13221,-0.436713
13222,-0.287633
13223,-0.59678
13224,-0.769665
13225,-0.657206
13226,-0.154726
13227,0.065766
13228,-0.023957
13229,-0.219883
13230,-0.248569
13231,0.028077
13232,0.95201
13233,0.811322
13234,0.496834
13235,1.177691
13236,0.870375
13237,0.748608
13238,0.660868
13239,-0.043641
13240,0.680552
13241,0.675975
13242,0.178073
13243,0.454261
13244,0.183719
13245,0.183871
13246,-0.171359
13247,-0.270542
13248,-0.145724
13249,-0.248875
13250,-0.135042
13251,0.12604
13252,0.552529
13253,0.75761
13254,0.629892
13255,0.526131
13256,0.474556
13257,0.433661
13258,0.40177
13259,0.375982
13260,-0.18265
13261,-0.162203
13262,-0.158846
13263,-0.042878
13264,-0.391089
13265,-1.018387
13266,-0.629282
13267,-0.097963
13268,-0.023957
13269,-0.030671
13270,1.094072
13271,0.73579
13272,0.60914
13273,-0.029755
13274,-0.042878
13275,-0.127565
13276,-0.37293
13277,-0.377508
13278,-0.412604
13279,-0.174258
13280,-0.015412
13281,-0.073396
13282,-0.07187
13283,-0.0177
13284,1.012741
13285,0.840009
13286,0.672007
13287,0.574197
13288,-0.156252
13289,-0.071717
13290,-0.155184
13291,-0.073854
13292,-0.24918
13293,-0.33402
13294,-0.911727
13295,-0.796216
13296,-0.463722
13297,-0.165103
13298,0.711681
13299,1.037766
13300,0.868391
13301,0.707561
13302,0.611734
13303,0.543221
13304,0.493935
13305,0.236973
13306,-0.150454
13307,-0.324407
13308,0.023499
13309,0.201419
13310,0.460975
13311,0.20737
13312,-0.023499
13313,0.201572
13314,-0.160983
13315,-0.025483
13316,0.767529
13317,0.559091
13318,0.479133
13319,0.425879
13320,0.386358
13321,0.269169
13322,-0.311131
13323,-0.672465
13324,-0.398108
13325,-0.361334
13326,-0.254826
13327,-0.130922
13328,-0.140993
13329,0.590677
13330,0.362707
13331,0.597543
13332,0.608835
13333,-0.150912
13334,0.160678
13335,0.602121
13336,0.47837
13337,0.417792
13338,0.377661
13339,0.346075
13340,0.32105
13341,0.301823
13342,0.285344
13343,0.270542
13344,0.260319
13345,0.249485
13346,0.238499
13347,0.230716
13348,0.180056
13349,0.171664
13350,-0.130617
13351,0.339055
13352,0.086976
13353,0.296178
13354,0.260472
13355,0.239414
13356,0.225986
13357,0.214694
13358,0.206302
13359,0.198367
13360,-0.552529
13361,-0.154574
13362,-0.128634
13363,0.155489
13364,0.410468
13365,0.332799
13366,0.291447
13367,0.266575
13368,0.247501
13369,0.231479
13370,0.21912
13371,0.211185
13372,0.201266
13373,0.192111
13374,0.184787
13375,0.18204
13376,0.178683
13377,0.175326
13378,-0.045167
13379,-1.109941
13380,-0.594797
13381,-0.065309
13382,-0.108186
13383,0.573892
13384,0.429389
13385,0.365148
13386,0.319829
13387,0.290227
13388,0.265049
13389,0.246433
13390,0.232242
13391,0.218967
13392,0.208133
13393,0.198672
13394,0.191043
13395,0.183261
13396,0.177157
13397,0.174868
13398,0.171054
13399,0.167544
13400,0.165713
13401,0.162356
13402,0.159915
13403,0.158236
13404,0.1561
13405,0.154421
13406,0.152438
13407,0.152132
13408,0.149691
13409,0.148623
13410,0.146487
13411,0.146944
13412,0.145266
13413,0.143587
13414,0.143893
13415,0.142061
13416,0.141451
13417,0.139925
13418,0.140078
13419,0.138857
13420,0.138399
13421,0.136873
13422,0.136873
13423,0.136873
13424,0.1355
13425,0.135195
13426,0.134432
13427,0.134432
13428,0.133211
13429,0.131991
13430,0.131533
13431,0.131533
13432,0.131228
13433,0.130922
13434,0.129702
13435,0.129244
13436,0.129091
13437,0.128481
13438,0.127871
13439,0.128023
13440,0.127413
13441,0.126802
13442,0.126497
13443,0.125734
13444,0.125429
13445,0.124056
13446,0.123751
13447,0.123903
13448,0.124056
13449,0.123598
13450,0.122835
13451,0.122683
13452,0.122377
13453,0.121767
13454,0.121309
13455,0.121462
13456,0.120089
13457,0.120394
13458,0.119783
13459,0.119478
13460,0.119631
13461,0.118868
13462,0.117952
13463,0.117494
13464,0.117647
13465,0.117647
13466,0.117494
13467,0.117037
13468,0.116732
13469,0.116579
13470,0.115511
13471,0.115663
13472,0.115358
13473,0.114595
13474,0.1149
13475,0.114443
13476,0.113832
13477,0.113527
13478,0.11368
13479,0.113069
13480,0.113222
13481,0.113222
13482,0.112459
13483,-0.267948
13484,-0.482643
13485,-0.083162
13486,0.317845
13487,0.247044
13488,0.212711
13489,0.189517
13490,0.1738
13491,0.160678
13492,0.151827
13493,0.143282
13494,0.134432
13495,0.129854
13496,0.128328
13497,0.125429
13498,0.122988
13499,0.120851
13500,0.119783
13501,0.117952
13502,0.116579
13503,0.115969
13504,0.113985
13505,0.113527
13506,0.111849
13507,0.111849
13508,0.11078
13509,0.111086
13510,0.109712
13511,0.108492
13512,0.109407
13513,0.108034
13514,0.108034
13515,0.107271
13516,0.107118
13517,0.106203
13518,0.105745
13519,0.105745
13520,0.104524
13521,0.104677
13522,0.104677
13523,0.103914
13524,0.103914
13525,0.103456
13526,0.102998
13527,0.102693
13528,0.102541
13529,0.102083
13530,0.102235
13531,0.10132
13532,0.101472
13533,0.100557
13534,0.100404
13535,0.101167
13536,0.100252
13537,0.100099
13538,0.099031
13539,0.099184
13540,0.098726
13541,0.099031
13542,0.098116
13543,0.097963
13544,0.098268
13545,0.097353
13546,0.097353
13547,0.097353
13548,0.096132
13549,0.097047
13550,0.096132
13551,0.096132
13552,0.095521
13553,0.096132
13554,0.095979
13555,0.095521
13556,0.094911
13557,0.095216
13558,0.094453
13559,0.095064
13560,0.094148
13561,0.094148
13562,0.094301
13563,0.093538
13564,0.093843
13565,0.093538
13566,0.093385
13567,0.093233
13568,0.092622
13569,0.092775
13570,0.09247
13571,0.092927
13572,0.092317
13573,0.091707
13574,0.092317
13575,0.091554
13576,0.091249
13577,0.092317
13578,0.090791
13579,0.091096
13580,0.091096
13581,0.090639
13582,0.090944
13583,0.089723
13584,0.090639
13585,0.090333
13586,0.089723
13587,0.089723
13588,0.089418
13589,0.089113
13590,0.089113
13591,0.088502
13592,0.088808
13593,0.088808
13594,0.088808
13595,0.088197
13596,0.087892
13597,0.087587
13598,0.087434
13599,0.087892
13600,0.087892
13601,0.087129
13602,0.087587
13603,0.087129
13604,0.087434
13605,0.086519
13606,0.086366
13607,0.086213
13608,0.087282
13609,0.086671
13610,0.086061
13611,0.086213
13612,0.086061
13613,0.086671
13614,0.085298
13615,0.085451
13616,0.08484
13617,0.085145
13618,0.085298
13619,0.084993
13620,0.08484
13621,0.084688
13622,0.084382
13623,0.084535
13624,0.084077
13625,0.084077
13626,0.083619
13627,0.083619
13628,0.082246
13629,0.083772
13630,0.082704
13631,0.083314
13632,0.083009
13633,0.082094
13634,0.082399
13635,0.082094
13636,0.082246
13637,0.082246
13638,0.082094
13639,0.082551
13640,0.082551
13641,0.081331
13642,0.081331
13643,0.080568
13644,0.081636
13645,0.081025
13646,0.08072
13647,0.081178
13648,0.08072
13649,0.08072
13650,0.080415
13651,0.080262
13652,0.080262
13653,0.080262
13654,0.079957
13655,0.08011
13656,0.079805
13657,0.080415
13658,0.079652
13659,0.079194
13660,0.080262
13661,0.079194
13662,0.079347
13663,0.078889
13664,0.079194
13665,0.077974
13666,0.078584
13667,0.078584
13668,0.078431
13669,0.078431
13670,0.077974
13671,0.077974
13672,0.077363
13673,0.077668
13674,0.077974
13675,0.077363
13676,0.078279
13677,0.077058
13678,0.077211
13679,0.077516
13680,0.076905
13681,0.077516
13682,0.076905
13683,0.077211
13684,0.07599
13685,0.0766
13686,0.076905
13687,0.0766
13688,0.076295
13689,0.076295
13690,0.076143
13691,0.07538
13692,0.0766
13693,-0.19501
13694,0.160983
13695,0.127565
13696,0.110018
13697,-0.244907
13698,-0.601205
13699,-1.8439
13700,-2.100404
13701,-2.100404
13702,-0.877699
13703,0.227512
13704,1.206073
13705,0.826886
13706,0.663157
13707,0.557259
13708,0.484169
13709,0.422675
13710,-0.097353
13711,0.471504
13712,0.369574
13713,-0.097505
13714,0.395209
13715,0.314488
13716,0.272679
13717,0.241855
13718,0.220798
13719,0.202792
13720,0.187228
13721,0.175631
13722,0.16434
13723,0.153353
13724,0.145113
13725,0.136568
13726,0.129549
13727,0.124666
13728,0.121309
13729,0.117494
13730,0.114443
13731,0.111543
13732,0.108797
13733,0.10605
13734,0.103914
13735,0.101167
13736,0.10071
13737,-0.318151
13738,0.200809
13739,0.160983
13740,0.140841
13741,0.126955
13742,0.117647
13743,0.105135
13744,-0.303807
13745,-0.317998
13746,-0.290227
13747,0.305028
13748,0.229038
13749,0.192416
13750,0.171511
13751,0.152743
13752,0.140078
13753,0.128939
13754,0.119936
13755,0.111086
13756,0.105287
13757,0.102693
13758,0.099947
13759,0.09659
13760,0.095369
13761,-0.604257
13762,-0.326848
13763,-0.298924
13764,0.337835
13765,0.252689
13766,0.210269
13767,0.183108
13768,0.163729
13769,0.148165
13770,0.1355
13771,0.126345
13772,0.117189
13773,0.108492
13774,0.103761
13775,0.100252
13776,0.096895
13777,0.094911
13778,0.09247
13779,0.090486
13780,0.088502
13781,0.086519
13782,-0.592508
13783,0.225681
13784,0.174411
13785,0.147555
13786,0.132143
13787,0.118105
13788,0.109255
13789,0.100252
13790,0.094301
13791,0.091707
13792,0.08896
13793,0.087892
13794,0.084993
13795,0.083314
13796,0.082246
13797,0.080262
13798,0.079194
13799,0.053559
13800,-0.652018
13801,-0.298619
13802,0.279088
13803,0.206607
13804,-0.043488
13805,-0.362402
13806,-0.629892
13807,-1.426261
13808,-2.05005
13809,-2.100404
13810,-1.962615
13811,-1.144732
13812,-0.634928
13813,-0.305943
13814,-0.704662
13815,-0.160372
13816,-0.157015
13817,0.704356
13818,1.037919
13819,1.272145
13820,0.983291
13821,0.827955
13822,0.713512
13823,0.627146
13824,0.555428
13825,0.503395
13826,0.455177
13827,0.415045
13828,0.379187
13829,0.348974
13830,0.320134
13831,0.297856
13832,0.276341
13833,0.257267
13834,0.240635
13835,0.226444
13836,0.21149
13837,0.199588
13838,0.187839
13839,0.178683
13840,0.170291
13841,-0.298619
13842,-0.350195
13843,-0.626688
13844,0.166629
13845,0.407568
13846,0.31754
13847,0.27039
13848,0.236515
13849,0.213474
13850,0.193332
13851,0.178836
13852,0.164797
13853,0.155489
13854,0.145724
13855,0.137789
13856,0.129397
13857,0.121309
13858,0.117494
13859,0.11429
13860,0.11078
13861,0.107881
13862,0.105745
13863,0.102846
13864,0.100252
13865,0.097963
13866,0.095216
13867,0.093843
13868,0.092775
13869,0.090181
13870,0.089876
13871,0.088045
13872,0.086061
13873,0.085451
13874,0.084535
13875,0.083772
13876,0.082246
13877,0.081025
13878,0.08011
13879,0.08011
13880,0.078431
13881,0.078889
13882,0.077363
13883,0.077058
13884,0.075837
13885,0.076143
13886,0.07538
13887,0.075227
13888,0.073396
13889,0.073548
13890,0.073854
13891,0.072328
13892,0.072328
13893,0.071565
13894,0.071565
13895,0.07126
13896,0.071412
13897,0.070649
13898,0.070802
13899,0.069734
13900,0.069276
13901,0.069734
13902,0.069429
13903,0.069429
13904,0.068513
13905,0.067903
13906,0.06775
13907,0.068513
13908,0.067292
13909,0.06775
13910,0.067292
13911,0.067903
13912,0.06714
13913,0.066987
13914,0.065919
13915,0.066377
13916,0.066224
13917,0.066529
13918,0.065614
13919,0.065614
13920,0.065156
13921,0.065461
13922,0.065003
13923,0.065309
13924,0.06424
13925,0.064546
13926,0.064393
13927,0.064088
13928,0.063783
13929,0.06302
13930,0.063478
13931,0.064546
13932,0.06302
13933,0.06363
13934,0.06302
13935,0.06363
13936,0.062867
13937,0.062257
13938,0.062867
13939,0.062257
13940,0.06302
13941,0.062409
13942,0.062104
13943,0.062104
13944,0.062562
13945,0.061646
13946,0.062104
13947,0.061646
13948,0.061341
13949,0.060426
13950,0.061646
13951,0.061341
13952,0.061036
13953,0.060883
13954,0.061036
13955,0.060731
13956,0.061341
13957,0.060273
13958,0.060731
13959,0.061036
13960,0.060121
13961,0.060121
13962,0.061341
13963,0.060578
13964,0.060426
13965,0.059663
13966,0.060426
13967,0.05951
13968,0.060121
13969,0.059815
13970,0.059205
13971,0.05951
13972,0.059815
13973,0.059205
13974,0.059205
13975,0.059358
13976,0.060121
13977,0.05951
13978,0.059358
13979,0.05951
13980,0.058595
13981,0.058595
13982,0.058595
13983,0.058442
13984,0.058747
13985,0.057679
13986,0.057374
13987,0.058289
13988,0.058289
13989,0.057832
13990,0.057984
13991,0.057679
13992,0.057984
13993,0.058137
13994,0.057527
13995,0.057984
13996,0.056916
13997,0.056916
13998,0.056458
13999,0.056916
14000,0.056764
14001,0.056153
14002,0.056458
14003,0.056611
14004,0.057221
14005,0.055848
14006,0.056458
14007,0.055543
14008,0.055695
14009,0.056001
14010,0.056001
14011,0.055695
14012,0.055695
14013,0.05539
14014,0.055695
14015,0.055085
14016,0.055848
14017,0.05539
14018,0.055848
14019,0.055085
14020,0.055543
14021,0.054932
14022,0.055085
14023,0.055695
14024,0.054627
14025,0.054475
14026,0.05539
14027,0.054322
14028,0.055238
14029,0.054475
14030,-0.785534
14031,-0.174258
14032,0.241398
14033,0.181125
14034,0.149081
14035,0.128786
14036,0.112917
14037,0.104372
14038,0.094606
14039,0.08484
14040,0.078126
14041,0.075227
14042,0.073091
14043,0.07126
14044,0.069276
14045,0.067445
14046,0.066072
14047,0.065003
14048,0.06424
14049,0.063325
14050,0.062409
14051,0.060883
14052,0.060426
14053,0.060426
14054,0.05951
14055,0.059358
14056,0.058595
14057,0.058137
14058,0.057984
14059,0.057984
14060,0.056916
14061,0.055848
14062,0.056153
14063,0.055695
14064,-0.084382
14065,0.103304
14066,0.083162
14067,-0.089265
14068,0.124666
14069,-0.484016
14070,-0.499886
14071,-0.214389
14072,0.309453
14073,0.228428
14074,0.187076
14075,0.160372
14076,0.141146
14077,0.125734
14078,0.115663
14079,0.105135
14080,0.095521
14081,0.087892
14082,0.082551
14083,0.079347
14084,0.077058
14085,0.074311
14086,0.07187
14087,0.070192
14088,0.068208
14089,0.067445
14090,0.065461
14091,0.064393
14092,0.063325
14093,0.062562
14094,-0.399176
14095,-0.08423
14096,-0.107118
14097,0.195621
14098,0.152438
14099,0.129244
14100,0.111849
14101,0.094148
14102,0.088655
14103,0.083162
14104,0.078584
14105,-0.404669
14106,0.179751
14107,0.138247
14108,0.117342
14109,0.094453
14110,0.089265
14111,0.083162
14112,0.078431
14113,0.073701
14114,0.072175
14115,0.070039
14116,0.067597
14117,0.066072
14118,0.063935
14119,0.062867
14120,-0.254673
14121,0.141451
14122,0.101472
14123,-0.047913
14124,0.133974
14125,-0.081788
14126,-0.321813
14127,-0.121004
14128,-0.350042
14129,0.025635
14130,-0.534218
14131,0.422065
14132,0.278477
14133,0.225376
14134,0.191348
14135,0.168002
14136,0.149386
14137,-1.34844
14138,-1.770504
14139,-1.562676
14140,-0.263828
14141,-0.428473
14142,-0.147402
14143,0.652628
14144,0.392462
14145,0.739452
14146,0.552529
14147,0.459754
14148,0.392309
14149,0.353399
14150,-0.118105
14151,-0.577249
14152,-0.012207
14153,-0.705425
14154,0.286412
14155,0.224002
14156,0.218051
14157,0.212406
14158,-1.026474
14159,-1.675135
14160,-0.863966
14161,-0.174716
14162,0.053559
14163,1.009842
14164,0.707561
14165,0.57557
14166,0.493629
14167,0.426947
14168,0.377203
14169,0.336614
14170,0.304112
14171,0.02182
14172,0.298161
14173,0.256962
14174,0.229496
14175,0.210727
14176,0.194553
14177,0.178073
14178,0.167544
14179,0.154879
14180,0.145571
14181,0.135958
14182,0.127565
14183,0.120241
14184,0.115206
14185,0.111086
14186,0.106661
14187,0.102693
14188,0.099641
14189,0.095979
14190,0.09247
14191,0.089418
14192,-0.240177
14193,-0.422217
14194,-0.593271
14195,-0.263676
14196,-0.268406
14197,-0.303655
14198,0.070649
14199,0.457923
14200,0.124361
14201,0.177615
14202,-0.396429
14203,0.082704
14204,-0.166171
14205,-0.392309
14206,-0.599069
14207,-0.946365
14208,-1.374533
14209,-1.941253
14210,-0.966964
14211,0.68101
14212,0.961318
14213,0.908064
14214,0.70695
14215,0.591745
14216,0.512093
14217,0.44892
14218,0.398108
14219,0.320134
14220,-0.350347
14221,-0.501259
14222,-0.459907
14223,-0.314488
14224,-0.436866
14225,-0.287785
14226,-0.59678
14227,-0.769818
14228,-0.657053
14229,-0.154421
14230,0.065919
14231,-0.023957
14232,-0.219883
14233,-0.248569
14234,0.028077
14235,0.952468
14236,0.811627
14237,0.496986
14238,0.676127
14239,0.552529
14240,0.484016
14241,0.429389
14242,-0.043641
